id,address,latitude,longitude
12255,6500 SELMA AVE,34.0996297,-118.3314153
12256,7111 MELROSE AVE,34.0836654,-118.3446801
12257,1644 SAWTELLE BLVD,34.04574026530612,-118.447652
12258,960 GAYLEY AVE,34.0628209,-118.4481354
12259,3250 WILSHIRE BLVD STE #101A,,
12260,11666 NATIONAL BLVD,34.022963346938774,-118.43789175510204
12261,12445 MOUNTAIN GATE DR,34.1625916,-118.6900891
12262,2206 CENTRAL ST,34.1028796,-117.9341671
12263,799 TOWNE AVE,34.037362,-118.247596
12264,3129 W 8TH ST,34.057816,-118.295242
12265,2395 N GLENDALE BLVD STE A,,
12266,3607 TROUSDALE PKWY,34.02019553061224,-118.2854000612245
12267,3857 E WHITTIER BLVD,,
12268,988 W SLAUSON AVE,33.98902191836735,-118.2911311632653
12269,3239 HELMS AVE,34.030645,-118.38480691836736
12270,3118 S SEPULVEDA BLVD,33.9570986,-118.3962967
12271,2323 ROSCOMARE RD # A,34.116080958997614,-118.46382346864127
12272,5418 W ADAMS BLVD,34.0323975,-118.36104474999999
12273,3535 CAHUENGA BLVD W STE 105,,
12274,6727 S SAN PEDRO ST,33.97850263265306,-118.269647
12275,4019 W SUNSET BLVD,34.09270005273919,-118.28049284700441
12276,6212 W MANCHESTER AVE,33.95971626530612,-118.39394559183673
12277,2200 E 15TH ST,34.021967556191235,-118.23367047505711
12278,5550 N FIGUEROA ST,34.1085435862069,-118.19472762068965
12279,824 S SAN JULIAN ST,34.0425118,-118.2464893
12280,8422 W 3RD ST,34.073127,-118.3734385
12281,1601 WILSHIRE BLVD,34.055511,-118.270222
12282,11127 PALMS BLVD,34.0198432244898,-118.42123804081632
12283,755 LA CIENEGA BLVD,,
12284,2210 S FIGUEROA ST,34.031378061224494,-118.2738343265306
12285,104 N AVENUE 56 2ND FL,,
12286,326 E PICO BLVD,34.034886,-118.25798555102041
12287,1916 WESTWOOD BLVD,34.047914408163265,-118.43509063265306
12288,6100 SUNSET BLVD,34.0754595,-118.2543592
12289,7115 BEVERLY BLVD,34.076241714285715,-118.34539542857144
12290,800 WILSHIRE BLVD,34.049362200000004,-118.25864934523491
12291,4433 S ALAMEDA ST # B9,33.913467,-118.2231127
12292,818 WILSHIRE BLVD STE #A,,
12293,525 S FLOWER ST,34.051397414634145,-118.2563627804878
12294,700 N FARING RD,34.08929647969644,-118.43497822178438
12295,5833 FRANKLIN AVE,34.10517832653061,-118.31731936734694
12296,2999 W 6TH ST BM,,
12297,404 S FIGUEROA ST,33.77367833862191,-118.27848719035295
12298,7302 MELROSE AVE,34.08345379166666,-118.34884029166666
12299,5831 FRANKLIN AVE,34.10517836734694,-118.31730316326531
12300,5570 N FIGUEROA ST,34.10863875862069,-118.19453486206896
12301,10916 LINDBROOK DR,34.05946302040817,-118.44490708163265
12302,1010 GLENDON AVE,34.06225048979592,-118.4439901632653
12303,1716 S SEPULVEDA BLVD,33.9570986,-118.3962967
12304,123 S FIGUEROA ST,34.057406150000006,-118.25284938716534
12305,5560 N FIGUEROA ST,34.108591172413796,-118.19463124137931
12306,818 WILSHIRE BLVD # B,34.04971,-118.258855
12307,404 S FIGUEROA ST STE 401-A,,
12308,6118 W SUNSET BLVD,34.097936714285716,-118.32264755102041
12309,5566 N FIGUEROA ST,34.10861972413793,-118.19457341379311
12310,2999 W 6TH ST 105,,
12311,8369 W 3RD ST,34.073012842105264,-118.37240468421054
12312,701 STONE CANYON RD,34.086281,-118.445345
12313,4501 S ALAMEDA ST # J7,33.913467,-118.2231127
12314,8975 W PICO BLVD,34.055351,-118.38758568421052
12315,818 WILSHIRE BLVD STE #C,,
12316,742 N HIGHLAND AVE,34.084255142857145,-118.33848571428571
12317,250 S GRAND AVE,34.05328815,-118.25062277616152
12318,830 SAN JULIAN ST,34.039021673469385,-118.24995581632652
12319,7960 MELROSE AVE,34.0837075,-118.36298425000001
12320,11078 SANTA MONICA BLVD,34.0474604,-118.443457
12321,2912 S FIGUEROA ST,34.025577346938775,-118.27753226530612
12322,11901 W OLYMPIC BLVD,34.032941,-118.451027
12323,3911 S FIGUEROA ST,34.013344775510205,-118.28284197959184
12324,13501 S AVALON BLVD,33.85737,-118.265915
12325,1653 E 103RD ST,33.943289587187245,-118.24453431717335
12326,12003 S AVALON BLVD STE #105,,
12327,12000 S CENTRAL AVE,33.923604,-118.254234
12328,1116 E EL SEGUNDO BLVD,33.91646630612245,-118.40454031632653
12329,1211 E CENTURY BLVD,33.9456944,-118.2564711
12330,1657 E 103RD ST,33.94329137556228,-118.24441467488356
12331,506 S GRAND AVE,34.0493043,-118.25351771240554
12332,530 S GRAND AVE,33.739344959183676,-118.2900202244898
12333,11913 S AVALON BLVD,33.85737,-118.265915
12334,5223 W CENTURY BLVD,33.945801849999995,-118.37077175967843
12335,1600 S HOOVER ST,34.0254077,-118.2839543
12336,1139 S HILL ST STE 110,,
12337,200 S AVENUE 19 ST,,
12338,5249 W CENTURY BLVD,33.94570725,-118.37183449089
12339,3531 E CESAR E CHAVEZ AVE,34.0405933415261,-118.1884648523063
12340,4136 E CESAR E CHAVEZ AVE,34.04046539461092,-118.1770699592103
12341,2736 W PICO BLVD,34.047151761904765,-118.29832238095238
12342,2218 SAWTELLE BLVD,34.0376012,-118.440535
12343,1816 W IMPERIAL HWY,,
12344,1800 S HOOVER ST,34.0254077,-118.2839543
12345,11769 SANTA MONICA BLVD,34.0206256,-118.4899673
12346,5307 W CENTURY BLVD,33.9456311,-118.3732535
12347,5824 S VERMONT AVE,33.98885412244898,-118.291378
12348,1608 S HOOVER ST,34.0074741,-118.2872251
12349,404 S FIGUEROA ST LVL E,,
12350,2331 E 4TH ST,34.04105077551021,-118.21253210204081
12351,710 N EASTERN AVE,34.04437345534448,-118.17351522091028
12352,3991 S WESTERN AVE STE #3,,
12353,8740 LINCOLN BLVD,33.9585407,-118.41729196026628
12354,545 S FIGUEROA ST,33.775160111491054,-118.27890031419138
12355,1740 S HOOVER ST,34.0254077,-118.2839543
12356,380 WORLD WAY,33.94427181806095,-118.40838146859085
12357,3078 W PICO BLVD,34.04711090909091,-118.3086149090909
12358,7800 BEVERLY BLVD,34.075322799999995,-118.35925867857391
12359,3566 E 1ST ST,33.76194167676768,-118.15089786868687
12360,216 W 6TH ST,34.13157632653061,-117.9090307755102
12361,1139 S HILL ST #AU- 140,34.039645551020406,-118.26042830612245
12362,545 S FIGUEROA ST,33.775160111491054,-118.27890031419138
12363,3147 GLENDALE BLVD,34.1172082,-118.26222273580468
12364,3121 GLENDALE BLVD,34.1165666122449,-118.2627163877551
12365,545 S FIGUEROA ST,33.775160111491054,-118.27890031419138
12366,228 W 6TH ST,34.131576571428575,-117.90907485714287
12367,545 S FIGUEROA ST,33.775160111491054,-118.27890031419138
12368,3993 S WESTERN AVE # #6,34.012969591836736,-118.30900781632654
12369,727 N BROADWAY STE 111,,
12370,727 N BROADWAY STE 103,,
12371,505 W FLORENCE AVE,33.974738836734694,-118.28285397959183
12372,8736 S SEPULVEDA BLVD UNIT C,,
12373,1930 W OLYMPIC BLVD,34.050817183673466,-118.27805585714286
12374,3451 W 6TH ST,34.06367,-118.296786
12375,2716 W OLYMPIC BLVD STE 107,,
12376,4859 W SLAUSON AVE STE #B,,
12377,2311 E CESAR E CHAVEZ AVE,34.04723440816326,-118.20854575510204
12378,101 W FLORENCE AVE,33.974775,-118.274078
12379,2025 E 1ST ST,34.045360183673466,-118.21457165306121
12380,1545 N VINE ST,,
12381,207 ORD ST,34.0600861,-118.2381942
12382,4270 S VERMONT AVE,33.9690691,-118.2917368
12383,3625 W 6TH ST STE 120A,,
12384,7241 W MANCHESTER AVE,33.95992414285715,-118.42037895238096
12385,980 S SAN PEDRO ST,34.0156288,-118.2650962
12386,300 WORLD WAY,33.945076,-118.405776
12387,2713 E CESAR E CHAVEZ AVE,34.04512106122449,-118.20375353061225
12388,3465 W 6TH ST #150,34.063668541666665,-118.29707533333332
12389,5200 W CENTURY BLVD # 105,33.94504275,-118.37062460878323
12390,1949 E 1ST ST,34.046212673469384,-118.21648157142857
12391,2716 W OLYMPIC BLVD STE 101,,
12392,944 E SLAUSON AVE,33.9885772,-118.25824387584841
12393,300 WORLD WAY,33.945076,-118.405776
12394,2605 E CESAR E CHAVEZ AVE,34.045771200000004,-118.20488503893841
12395,2319 E CESAR E. CHAVEZ AVE,34.04720673469388,-118.20848395918368
12396,1859 E 1ST ST,34.04684869387756,-118.2179068367347
12397,3465 W 6TH ST STE 110,,
12398,300 WORLD WAY # 333,33.945076,-118.405776
12399,11727 W OLYMPIC BLVD,34.033877,-118.44863516666666
12400,3465 W 6TH ST # 200,34.063668541666665,-118.29707533333332
12401,348 S BROADWAY,34.04969505,-118.24873978997809
12402,2535 S BARRINGTON AVE,34.0278925,-118.44288449999999
12403,5857 S CENTRAL AVE STE 170,,
12404,5630 W MANCHESTER AVE,33.960032442172206,-118.37934376473397
12405,2716 W OLYMPIC BLVD # 104,34.0524141,-118.2922306
12406,528 S WESTERN AVE,34.06475928571429,-118.30899828571428
12407,8611 TRUXTON AVE,33.95957881632653,-118.3936048367347
12408,4863 HUNTINGTON DR N,34.085752,-118.18044630612245
12409,661 IMPERIAL ST,34.03601,-118.23144066666666
12410,8681 W PICO BLVD,34.054183411764704,-118.3802055882353
12411,189 THE GROVE DR # 0-10,34.0724002,-118.359047
12412,539 E FLORENCE AVE # #B,33.97481427272727,-118.26588621212122
12413,5010 YORK BLVD,34.121332183673466,-118.20657285714286
12414,6201 WHITTIER BLVD,34.016387,-118.137892
12415,1528 N VERMONT AVE # #B,34.098878125,-118.291661625
12416,3183 WILSHIRE BLVD #195,34.06254275,-118.29137547746919
12417,5056 EAGLE ROCK BLVD,34.13838881821775,-118.2141046958023
12418,3407 W 6TH ST STE 110,,
12419,8919 S SEPULVEDA BLVD,33.95515690522569,-118.39637727437953
12420,4473 W SUNSET BLVD,34.09795834482759,-118.2866265862069
12421,5325 S FIGUEROA ST,33.993916408163265,-118.28277075510204
12422,600 S COMMONWEALTH AVE STE 100,,
12423,400 N VERMONT AVE,34.077852,-118.291591
12424,539 E FLORENCE AVE # C,33.97481427272727,-118.26588621212122
12425,761 UNION AVE,34.062835934673366,-117.7833531959799
12426,4159 EAGLE ROCK BLVD,34.12122395918367,-118.22615101020408
12427,189 THE GROVE DR # H-10,34.0724002,-118.359047
12428,5051 YORK BLVD,34.1213052,-118.205156
12429,8901 S SEPULVEDA BLVD,33.955779,-118.3964978
12430,695 S VERMONT AVE # 110,34.06002527272727,-118.29173236363636
12431,4211 EAGLE ROCK BLVD,34.12225220408163,-118.22403201020408
12432,4862 EAGLE ROCK BLVD,34.13385838235294,-118.21579986764706
12433,1900 W 6TH ST,34.058492,-118.272722
12434,6363 S ALAMEDA ST,33.986366332214764,-118.23679970134228
12435,5929 E WHITTIER BLVD,,
12436,10853 LINDBROOK DR,34.06068024489796,-118.44125106122449
12437,9132 S SEPULVEDA BLVD,33.9570986,-118.3962967
12438,1357 N HIGHLAND AVE,34.09537814285714,-118.3387282857143
12439,3680 WILSHIRE BLVD STE 301,,
12440,1701 COLORADO BLVD,34.139545,-118.204821
12441,7220 W SUNSET BLVD,34.09790837037037,-118.3480824074074
12442,3421 W 6TH ST,34.06367491666666,-118.29592025
12443,3200 WILSHIRE BLVD STE 105,,
12444,210 N VIRGIL AVE,34.07519235714286,-118.28669985714286
12445,4157 EAGLE ROCK BLVD STE 5,,
12446,3303 W 6TH ST,34.063681918367344,-118.29430304081633
12447,7311 N FIGUEROA ST,34.13622115,-118.1895121849739
12448,1708 COLORADO BLVD,34.13954278571428,-118.20489614285714
12449,8600 S CENTRAL AVE,33.959644,-118.256296
12450,11551 SANTA MONICA BLVD # #2,34.0206256,-118.4899673
12451,10201 W PICO BLVD,34.0498145,-118.4114226
12452,700 S GRAND AVE,33.737733,-118.290028
12453,6360 W SUNSET BLVD,34.0971663,-118.3274431439182
12454,3014 W 7TH ST,34.059696157894734,-118.28957010526315
12455,3256 CAHUENGA BLVD W,34.129886494621715,-118.34916771952838
12456,6333 W 3RD ST STE #236,,
12457,2255 COLORADO BLVD,34.139423750000006,-118.21537049999999
12458,6608 COMPTON AVE,33.979851265130236,-118.24758752510753
12459,6360 W SUNSET BLVD,34.0971663,-118.3274431439182
12460,2328 FLETCHER DR # #5,34.105078858025195,-118.25770897625162
12461,12011 VENICE BLVD,34.0062422,-118.4294896
12462,2830 FLETCHER DR,34.112416591836734,-118.24861259183673
12463,1660 W VENICE BLVD,34.0046326,-118.4318915
12464,2320 FLETCHER DR,34.10501289858943,-118.25785098303687
12465,1900 S SAN PEDRO ST,34.0156288,-118.2650962
12466,3488 W 8TH ST,34.05760040816327,-118.30393108163265
12467,3410 W 3RD ST,34.06897275,-118.28967966666667
12468,442 S SAN PEDRO ST,34.0156288,-118.2650962
12469,5045 EAGLE  ROCK BLVD,34.138230130693046,-118.21415234243823
12470,5333 MAIN ST,34.1405926,-118.3590614
12471,1323 E FLORENCE AVE,33.9748452,-118.25111426666666
12472,6360 W SUNSET BLVD,34.0971663,-118.3274431439182
12473,10201 W PICO BLVD,34.0498145,-118.4114226
12474,2901 LOS FELIZ BLVD,34.12631258333334,-118.26298666666666
12475,6360 W SUNSET BLVD,34.0971663,-118.3274431439182
12476,8965 W PICO BLVD,34.055351,-118.38754305263157
12477,4521 DUNHAM ST,34.01293958710038,-118.17515367070615
12478,3474 W 8TH ST,34.05760097959184,-118.30381779591836
12479,6333 W 3RD ST # 150,34.07193275,-118.36026526194347
12480,5836 W MANCHESTER AVE,33.960016851351355,-118.38331673648648
12481,6333 W 3RD ST STE #434,,
12482,2222 SAWTELLE BLVD,34.0378543877551,-118.44085122448979
12483,3242 W CAHUENGA BLVD W,,
12484,1911 E GAGE AVE J-6,,
12485,707 S GRAND AVE,34.0472147,-118.2569556
12486,4054 W 3RD ST,34.06892606537174,-118.30185995927535
12487,3464 W 8TH ST,34.0576013877551,-118.30373687755102
12488,1910 S SAN PEDRO ST,34.0156288,-118.2650962
12489,2232 ENTERPRISE ST,34.02786528571429,-118.23313212244898
12490,5213 E WHITTIER BLVD,,
12491,6333 W 3RD ST STE #742,,
12492,717 S BROADWAY,34.045159350000006,-118.25393198167656
12493,856 S VERMONT AVE STE C,,
12494,3760 S CENTINELA AVE # 115,33.9770413,-118.377192
12495,911 SEWARD ST,34.08726585714286,-118.33325210204082
12496,1300 S LOS ANGELES ST STE #D,,
12497,1173 S ROBERTSON BLVD,34.056472533644964,-118.38377961027285
12498,659 S BROADWAY ST # 104,33.9594334,-118.2782203
12499,6333 W 3RD ST #312,34.07193275,-118.36026526194347
12500,1047 S FAIRFAX AVE,34.05706813745404,-118.3644376891157
12501,854 S VERMONT AVE,34.0572407755102,-118.29152634693877
12502,3760 S CENTINELA AVE,33.9770413,-118.377192
12503,609 1/2 S BROADWAY,33.9047079,-118.2783598
12504,3818 E CESAR CHAVEZ AVE,,
12505,930 S ROBERTSON BLVD #A,34.06039906122449,-118.38349218367347
12506,6751 SANTA MONICA BLVD,34.090795,-118.337588
12507,828 S BROADWAY,34.0429796,-118.2552247
12508,6210 S BROADWAY,33.9826333,-118.2780043
12509,708 S BROADWAY,34.0448183,-118.2530075
12510,6333 W 3RD ST 336,,
12511,1032 S FAIRFAX AVE,34.05732213866185,-118.36410823814622
12512,3760 S CENTINELA AVE # #165,33.9770413,-118.377192
12513,708 S BROADWAY,34.0448183,-118.2530075
12514,3800 BARHAM BLVD # 106,34.132584,-118.3442274
12515,5401 S FIGUEROA ST STE #8,,
12516,5401 S FIGUEROA ST,33.993165,-118.28277
12517,4501 S ALAMEDA ST # W-09,33.913467,-118.2231127
12518,5466 W WILSHIRE BLVD,,
12519,998 S ROBERTSON BLVD,34.0597522,-118.3834109
12520,1101 GAYLEY AVE,34.060075,-118.446472
12521,4501 S ALAMEDA ST # J1,33.913467,-118.2231127
12522,400 S HOPE ST STE 110,,
12523,1264 S ATLANTIC BLVD,34.01486041223899,-118.15879384708178
12524,7311 MELROSE AVE,34.08362195833333,-118.34898045833333
12525,1500 E SLAUSON AVE,33.989243,-118.247601
12526,1818 E 1ST ST,34.04712025,-118.219306375
12527,613 S SPRING ST,34.045590250000004,-118.25117731249999
12528,2664 GRIFFITH PARK BLVD,34.10640734397601,-118.27191101523913
12529,10315 S AVALON BLVD,33.943169826530614,-118.26489115306123
12530,529 W 6TH ST,34.13177289585614,-117.9129857110243
12531,518 W 6TH ST,34.13160821720818,-117.9129076305658
12532,11151 AVALON BLVD STE 102,,
12533,10317 S AVALON BLVD,33.943148336734694,-118.2648911734694
12534,5118 WHITTIER BLVD,34.020657938775514,-118.15807097959183
12535,2701 N SEPULVEDA BLVD,34.0964112,-118.476097
12536,1125 W 6TH ST UNIT 105,,
12537,2457 HYPERION AVE # B,34.1039707,-118.2737176
12538,7624 MELROSE AVE,34.083607,-118.35583
12539,4560 WHITTIER BLVD,34.022758,-118.168869
12540,10127 S AVALON BLVD,33.94444332653061,-118.26495564285715
12541,8939 S SEPULVEDA BLVD STE 107,,
12542,2701 N SEPULVEDA BLVD,34.0964112,-118.476097
12543,1004 W SLAUSON AVE,33.98902108163266,-118.29170865306122
12544,7350 MELROSE AVE # C,34.0834515,-118.3500604
12545,2701 N SEPULVEDA BLVD,34.0964112,-118.476097
12546,512 W 6TH ST,34.13160781147212,-117.91285975371053
12547,5300 E OLYMPIC BLVD,34.01598,-118.157435
12548,1224 S ATLANTIC BLVD,34.015642764748996,-118.15855580428016
12549,5390 WHITTIER BLVD,34.01972218367347,-118.15449691836734
12550,4730 E OLYMPIC BLVD,34.01803240347099,-118.1672395467709
12551,4767 E OLYMPIC BLVD,34.018235882707174,-118.16738608466957
12552,1816 E 1ST ST,34.047123,-118.21935
12553,2833 1/2 HYPERION AVE,34.1084997,-118.2716632
12554,2701 N SEPULVEDA BLVD,34.0964112,-118.476097
12555,2740 N GRIFFITH PARK,,
12556,630 W 6TH ST 110C,,
12557,9131 S SEPULVEDA BLVD,33.9570986,-118.3962967
12558,1842 E 1ST ST,34.0469035,-118.218449
12559,2325 E 1ST ST,34.04414157142857,-118.21053387755103
12560,5623 HOLLYWOOD BLVD,34.101797,-118.312105
12561,3800 WILSHIRE BLVD STE 110A,,
12562,6417 SELMA AVE,34.099855020408164,-118.32986706122449
12563,240 N VIRGIL AVE UNIT 12,,
12564,3700 WILSHIRE BLVD STE 108,,
12565,6603 HOLLYWOOD BLVD,34.101659730769235,-118.33352119230769
12566,3680 WILSHIRE BLVD # P01,34.061634285714284,-118.30497125714285
12567,8601 LINCOLN BLVD STE #150,,
12568,100 E PICO BLVD,34.03622,-118.260339
12569,240 N VIRGIL AVE STE #5,,
12570,6001 MELROSE AVE,34.0835979,-118.3311872
12571,3800 WILSHIRE BLVD STE 110B,,
12572,1111 S FIGUEROA ST,34.0430445,-118.2678206
12573,1050 S FLOWER ST STE 102,,
12574,359 N LA CIENEGA BLVD,34.07747624489796,-118.37669016326531
12575,11603 1/2 S SLATER ST,,
12576,6554 HOLLYWOOD BLVD,34.1014037,-118.3329235
12577,8751 W PICO BLVD,34.054741612244904,-118.38313340816326
12578,11101 S WILMINGTON AVE,33.934183,-118.239132
12579,3828 W WILSHIRE BLVD,,
12580,1833 COLORADO BLVD,34.139161581632656,-118.20665389795919
12581,2725 HYPERION AVE,34.10797105,-118.27270285408646
12582,1037 S FLOWER ST,34.043878285714285,-118.26337285714285
12583,3680 WILSHIRE BLVD STE T02,,
12584,3850 WILSHIRE BLVD #107,34.061611,-118.31059119999999
12585,6900 W MANCHESTER AVE,33.95682055,-118.40907602704891
12586,2920 W TEMPLE ST,34.074213535714286,-118.27895046428571
12587,1321 ECHO PARK AVE,34.077063959183675,-118.25726002040815
12588,1242 S SANTEE ST # A,34.0406696,-118.2525637
12589,3832 WILSHIRE BLVD STE 202,,
12590,1201 SANTEE ST,34.036232,-118.257497
12591,4543 S CENTINELA AVE,33.9770413,-118.377192
12592,1411 ECHO PARK AVE STE 105,,
12593,2333 E 1ST ST,34.04410842857143,-118.2104598367347
12594,717 W 7TH ST,34.04822281632653,-118.25787912244898
12595,3413 CAHUENGA BLVD,34.1359777,-118.3621543
12596,18441 DEVONSHIRE ST,34.257348,-118.5347536060606
12597,1665 ECHO PARK AVE,34.0833526,-118.254599
12598,10608 VENTURA BLVD,34.13728406122449,-118.36352936734694
12599,79 WINDWARD AVE,33.98755925,-118.47262674999999
12600,1111 HOPE ST # 100,34.11662828557668,-118.15490086981322
12601,6541 HOLLYWOOD BLVD # 105,34.10195335,-118.33243867772978
12602,1559 ECHO PARK AVE,34.08099635802433,-118.2548002611399
12603,5203 1/2 FOUNTAIN AVE,34.0927288,-118.3759233
12604,2700 COLORADO BLVD STE 146,,
12605,3277 E CESAR E. CHAVEZ AVE,34.040497125,-118.19377
12606,5656 SANTA MONICA BLVD E,34.0908683,-118.2921946
12607,650 N BRONSON AVE,34.082598265306125,-118.3177810612245
12608,4628 HOLLYWOOD BLVD,34.0999488,-118.2901366
12609,3040 W SUNSET BLVD,34.0686347,-118.4699697
12610,10913 W PICO BLVD,34.039374433333336,-118.4298483
12611,4419 S WESTERN AVE,34.00347067346939,-118.30901336734694
12612,5273 OLYMPIC BLVD,34.0145743,-118.4855053
12613,5656 SANTA MONICA BLVD STE #F,,
12614,5100 N FIGUEROA ST,34.10546205660377,-118.20097267924528
12615,1544 N WESTERN AVE,34.09866744897959,-118.30914324489795
12616,5656 SANTA MONICA BLVD STE STE A,,
12617,1335 S SANTEE ST,,
12618,4411 S WESTERN AVE,34.00352504081633,-118.30901320408162
12619,1111 FIGUEROA ST,34.0430046,-118.26705260279402
12620,6216 W 87TH ST,33.9584933877551,-118.39381922448979
12621,8382 BEVERLY BLVD,34.07598065306122,-118.37079191836735
12622,710 S LA BREA AVE,34.06188481632653,-118.34405785714286
12623,902 N LA CIENEGA BLVD,34.087143551020404,-118.3763455510204
12624,4356 W SUNSET BLVD,34.095237857142855,-118.28361714285714
12625,6801 HOLLYWOOD BLVD STE #416,,
12626,6834 HOLLYWOOD BLVD,34.101461306122445,-118.33924544897958
12627,2500 N PASADENA AVE,34.1223329,-117.9025254
12628,8800 SEPULVEDA BLVD STE 3,,
12629,2930 BEVERLY BLVD,34.07102175510204,-118.2805415510204
12630,2415 PASADENA AVE STE #A,,
12631,1111 S FIGUEROA ST # 334,34.0430445,-118.2678206
12632,5757 HOLLYWOOD BLVD,34.10177614285714,-118.315315
12633,5753 HOLLYWOOD BLVD,34.10177634693878,-118.31528328571429
